OBJECTID,ADM0_NAME,DateOfDataEntry,cum_conf,NewCase,CENTER_LON,CENTER_LAT,ADM0_VIZ_NAME,GUID,Short_Name_ZH,Short_Name_FR,Short_Name_ES,Short_Name_RU,Short_Name_AR
4780,Uganda,2020-03-22T10:00:00.000Z,1,1,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4781,Uganda,2020-03-23T00:00:00.000Z,1,0,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4782,Uganda,2020-03-24T00:00:00.000Z,9,8,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4783,Uganda,2020-03-25T00:00:00.000Z,9,0,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4784,Uganda,2020-03-26T00:00:00.000Z,14,5,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4785,Uganda,2020-03-27T00:00:00.000Z,14,0,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4786,Uganda,2020-03-28T10:00:00.000Z,14,0,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4787,Uganda,2020-03-29T00:00:00.000Z,30,16,32.38622999,1.28008463,Uganda,1be45e1a-dfcd-4b79-870d-92166cf43e82,乌干达,Ouganda,Uganda,Уганда,أوغندا
4788,UKRAINE,2020-03-03T00:00:00.000Z,1,1,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4789,UKRAINE,2020-03-04T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4790,UKRAINE,2020-03-05T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4791,UKRAINE,2020-03-06T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4792,UKRAINE,2020-03-07T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4793,UKRAINE,2020-03-08T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4794,UKRAINE,2020-03-09T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4795,UKRAINE,2020-03-10T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4796,UKRAINE,2020-03-11T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4797,UKRAINE,2020-03-12T00:00:00.000Z,1,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4798,UKRAINE,2020-03-13T00:00:00.000Z,3,2,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4799,UKRAINE,2020-03-14T00:00:00.000Z,3,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4800,UKRAINE,2020-03-15T00:00:00.000Z,3,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4801,Ukraine,2020-03-16T00:00:00.000Z,3,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4802,Ukraine,2020-03-17T00:00:00.000Z,7,4,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4803,Ukraine,2020-03-18T00:00:00.000Z,21,14,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4804,Ukraine,2020-03-19T00:00:00.000Z,16,-5,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4805,Ukraine,2020-03-20T00:00:00.000Z,16,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4806,Ukraine,2020-03-21T00:00:00.000Z,26,10,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4807,Ukraine,2020-03-22T10:00:00.000Z,47,21,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4808,Ukraine,2020-03-23T00:00:00.000Z,47,0,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4809,Ukraine,2020-03-24T00:00:00.000Z,84,37,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4810,Ukraine,2020-03-25T00:00:00.000Z,113,29,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4811,Ukraine,2020-03-26T00:00:00.000Z,156,43,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4812,Ukraine,2020-03-27T00:00:00.000Z,218,62,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4813,Ukraine,2020-03-28T10:00:00.000Z,311,93,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4814,Ukraine,2020-03-29T00:00:00.000Z,418,107,31.38784552,49.01609429,Ukraine,95185552-2b03-429c-8efb-c5779d556529,乌克兰,Ukraine,Ucrania,Украина,أوكرانيا
4815,UNITED ARAB EMIRATES,2020-01-29T00:00:00.000Z,4,4,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4816,UNITED ARAB EMIRATES,2020-01-30T00:00:00.000Z,4,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4817,UNITED ARAB EMIRATES,2020-01-31T00:00:00.000Z,4,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4818,UNITED ARAB EMIRATES,2020-02-01T00:00:00.000Z,4,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4819,UNITED ARAB EMIRATES,2020-02-02T00:00:00.000Z,5,1,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4820,UNITED ARAB EMIRATES,2020-02-03T00:00:00.000Z,5,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4821,UNITED ARAB EMIRATES,2020-02-04T00:00:00.000Z,5,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4822,UNITED ARAB EMIRATES,2020-02-05T00:00:00.000Z,5,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4823,UNITED ARAB EMIRATES,2020-02-06T00:00:00.000Z,5,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4824,UNITED ARAB EMIRATES,2020-02-07T00:00:00.000Z,5,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4825,UNITED ARAB EMIRATES,2020-02-08T00:00:00.000Z,7,2,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4826,UNITED ARAB EMIRATES,2020-02-09T00:00:00.000Z,7,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4827,UNITED ARAB EMIRATES,2020-02-10T00:00:00.000Z,7,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4828,UNITED ARAB EMIRATES,2020-02-11T00:00:00.000Z,8,1,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4829,UNITED ARAB EMIRATES,2020-02-12T00:00:00.000Z,8,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4830,UNITED ARAB EMIRATES,2020-02-13T00:00:00.000Z,8,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4831,UNITED ARAB EMIRATES,2020-02-14T00:00:00.000Z,8,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4832,UNITED ARAB EMIRATES,2020-02-15T00:00:00.000Z,8,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4833,UNITED ARAB EMIRATES,2020-02-16T00:00:00.000Z,8,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4834,UNITED ARAB EMIRATES,2020-02-17T00:00:00.000Z,9,1,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4835,UNITED ARAB EMIRATES,2020-02-18T00:00:00.000Z,9,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4836,UNITED ARAB EMIRATES,2020-02-19T00:00:00.000Z,9,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4837,UNITED ARAB EMIRATES,2020-02-20T00:00:00.000Z,9,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4838,UNITED ARAB EMIRATES,2020-02-21T00:00:00.000Z,11,2,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4839,UNITED ARAB EMIRATES,2020-02-22T00:00:00.000Z,13,2,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4840,UNITED ARAB EMIRATES,2020-02-23T00:00:00.000Z,13,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4841,UNITED ARAB EMIRATES,2020-02-24T00:00:00.000Z,13,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4842,UNITED ARAB EMIRATES,2020-02-25T00:00:00.000Z,13,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4843,UNITED ARAB EMIRATES,2020-02-26T00:00:00.000Z,13,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4844,UNITED ARAB EMIRATES,2020-02-27T00:00:00.000Z,13,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4845,UNITED ARAB EMIRATES,2020-02-28T00:00:00.000Z,19,6,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4846,UNITED ARAB EMIRATES,2020-02-29T00:00:00.000Z,19,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4847,UNITED ARAB EMIRATES,2020-03-01T00:00:00.000Z,19,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4848,UNITED ARAB EMIRATES,2020-03-02T00:00:00.000Z,20,1,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4849,UNITED ARAB EMIRATES,2020-03-03T00:00:00.000Z,21,1,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4850,UNITED ARAB EMIRATES,2020-03-04T00:00:00.000Z,27,6,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4851,UNITED ARAB EMIRATES,2020-03-05T00:00:00.000Z,27,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4852,UNITED ARAB EMIRATES,2020-03-06T00:00:00.000Z,27,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4853,UNITED ARAB EMIRATES,2020-03-07T00:00:00.000Z,45,18,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4854,UNITED ARAB EMIRATES,2020-03-08T00:00:00.000Z,45,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4855,UNITED ARAB EMIRATES,2020-03-09T00:00:00.000Z,45,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4856,UNITED ARAB EMIRATES,2020-03-10T00:00:00.000Z,59,14,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4857,UNITED ARAB EMIRATES,2020-03-11T00:00:00.000Z,74,15,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4858,UNITED ARAB EMIRATES,2020-03-12T00:00:00.000Z,74,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4859,UNITED ARAB EMIRATES,2020-03-13T00:00:00.000Z,85,11,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4860,UNITED ARAB EMIRATES,2020-03-14T00:00:00.000Z,85,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4861,UNITED ARAB EMIRATES,2020-03-15T00:00:00.000Z,85,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4862,United Arab Emirates,2020-03-16T00:00:00.000Z,98,13,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4863,United Arab Emirates,2020-03-17T00:00:00.000Z,98,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4864,United Arab Emirates,2020-03-18T00:00:00.000Z,113,15,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4865,United Arab Emirates,2020-03-19T00:00:00.000Z,113,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4866,United Arab Emirates,2020-03-20T00:00:00.000Z,140,27,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4867,United Arab Emirates,2020-03-21T00:00:00.000Z,140,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4868,United Arab Emirates,2020-03-22T10:00:00.000Z,153,13,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4869,United Arab Emirates,2020-03-23T00:00:00.000Z,198,45,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4870,United Arab Emirates,2020-03-24T00:00:00.000Z,248,50,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4871,United Arab Emirates,2020-03-25T00:00:00.000Z,333,85,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4872,United Arab Emirates,2020-03-26T00:00:00.000Z,333,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4873,United Arab Emirates,2020-03-27T00:00:00.000Z,333,0,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4874,United Arab Emirates,2020-03-28T10:00:00.000Z,405,72,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4875,United Arab Emirates,2020-03-29T00:00:00.000Z,468,63,54.33219878,23.91267254,United Arab Emirates,549ed949-4c36-4ab0-b37c-ec9f84ee8e14,阿拉伯联合酋长国,Émirats arabes unis,Emiratos Árabes Unidos,Объединенные Арабские Эмираты,الإمارات العربية المتحدة
4876,United Republic of Tanzania,2020-03-17T00:00:00.000Z,1,1,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
4877,United Republic of Tanzania,2020-03-18T00:00:00.000Z,3,2,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
4878,United Republic of Tanzania,2020-03-19T00:00:00.000Z,3,0,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
4879,United Republic of Tanzania,2020-03-20T00:00:00.000Z,6,3,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
4880,United Republic of Tanzania,2020-03-21T00:00:00.000Z,6,0,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
4881,United Republic of Tanzania,2020-03-22T10:00:00.000Z,6,0,34.82340201,-6.27019905,United Republic of Tanzania,a09fda23-b91a-49e4-ba7d-02cb8540b936,坦桑尼亚联合共和国,République-Unie de Tanzanie,República Unida de Tanzanía,Объединенная Республика Танзания,جمهورية تنزانيا المتحدة
